,content,rating,title
5905,"I was charged the normal Freelancer Fee because an ""employer"" from Nigeria had accepted my bid and I had been so excited that I clicked on accept right away. However the project turned out to be a fraud and the kind support, Cyril C, who was chatting with me, blocked it down and immediately rectified my balance and the pending charge to my account. It was the easiest, most reassuring experience. I felt like Freelancer has my back and they are only too happy to make sure everybody is having a smooth work experience. Once he was done helping with the situation, he also gave me several tips to avoid a similar problem.",5,“Most Helpful Support” 
5906,Great as all the time! Help me to solve the issue asa possible! Always happy with their service! Thank you!,5,“Excellent” 
5907,"Talked to support, asked them a question about one of my project fees. They did an excellent job of refunding me.

Thanks again.",5,“Awesome!” 
5908,"I had an issue with a client who turned out to be a scammer.  The customer service rep was fantastic, very helpful, and very informative!!",5,“Scam Override” 
5909,"hello

thanks benny S.  for my support and help ....

very very good 

Thank you .... you have prepared my hope

thanks thanks thanks thanks .... :)",5,“very good support” 
5910,I just have chat with Dana O regarding my concerns in respect of one overcharged commission fee and membership fee. i get very satisfactory replies on all my concerns.,5,“Chat” 
5911,Excellent assistance thank you Ralph...I would always like to be assisted by him.....Thanks a lot...He guide everything with a proper answer and solution which is helpful,5,“Excellent assistance by Ralph” 
5912,He was nice and patient throughout the process. I appreciate his efforts for supporting freelancer's issues.Thanks Omer for resolving my problem.,5,“cooperative” 
5913,Freelancer it's an excellent platform; my experience using this is very positive. They Provide timely and effective assistance,5,“Freelancer experience” 
5914,It was nice. Satisfied with the help. I got all the information which i demanded explained in details.,5,“Help” 
5915,"I completely solve my doubts about various issues and great kindness I provide an excellent service.

I am very pleased because it was fast and successful in all aspects",5,“good service!” 
5916,"Donna H. was polite, her responses were grammatically correct and very quick. She resolved all of my issues and had a thorough knowledge of policy and procedures. I am very happy with the help she provided me today, and to be honest she saved my perspective of Freelance.com because before our conversation I had come to the conclusion the whole site was a scam!",5,"“Stressful problem, but Great customer service” "
5917,"**************************************
Support team helped me greatly!!!

They helped to get my money back.

Thanks again",5,“Thanks !” 
5918,I was little bit confused about how milestone payment will be paid to me and what will happen in case my client not release milestone payment so i discussed over it with Dana. It was really helpful.,5,“Milestone payment release” 
5919,That was fantastic quick response from team freelancer. Thanks :)That was fantastic quick response from team freelancer. Thanks :)That was fantastic quick response from team freelancer. Thanks :)That was fantastic quick response from team freelancer. Thanks :)That was fantastic quick response from team freelancer. Thanks :)That was fantastic quick response from team freelancer. Thanks :),5,“Freelancer Support” 
5920,"great customer service, i was having an issue with the verification phone number and they helped me sort it out.",5,“Great customer service” 
5921,"First of all, my native language is not English, although I answered very kindly at all times, were few questions and were answered accurately, I will trust what was answered.",5,“Very satisfied with the attention.” 
5922,I reached out to the customer support when my project got blocked and it was resolved quickly. The rep was professional and advised me on how to create my project right.,5,“Awesome service.” 
5923,Very helpful customer service. Very polite and understanding towards my grievance. Really appreciate your time.,5,“Amazing” 
5924,"Dana supported me in relieving my account from the issues that happened.
Really helpful that she allowed me the time and the effort to make things through.",5,“Assistance regarding Account Suspension” 
5925,"As far as the tech support, is does helps alot and it doesnt takes ages for the agent to respond which is great.

I havent post an entry on freelancer yet, but so far I love the website.

I hope everything works as well as I imagine.",5,“Brief and effective” 
5926,"fresh bird, didn't know what to do and didn't understand the rules and thanks for the help from the service desk. very happy about it.",5,“love this service” 
5927,Excellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent serviceExcellent service,5,“Excellent service” 
5928,It was great experience. katie resolved my issues. it was a great help. long live katie and freelancer,5,“balance issues” 
5929,Kayla gives the perfect assistance on my queries. She is really helpful and gives the proper guidance.,5,“Perfect assistance” 
5930,Charlotte B is professional. He helped me to solve my problem. Good client support. Thank you so much for your cooperation.,5,“Good Communication” 
5931,"I'm very happy Kayla, you're so kind heated. Such a great explanation and properly guide. I'm really happy with you. I would like thank you specially Kayla and the entire freelancer team :)

Thank You",5,“Just Awesome Support” 
5932,""" I get great support from kayla  given information is very helpful for me I am very happy for a give feedback .  """,5,“very good Support” 
5933,All questions were attended to immediately with clarity. He also suggested a link which details surrounding the issue. Overall the response was prompt and to the point.,5,“Fast and Efficient” 
5934,I was needed a help. So i contact freelancer live support team.Donna H. reply my message and He helps me a lot. His communication are awesome. I liked their support. Thanks a lot.,5,“Excellent” 
5935,She know how to help . She is friendly and also know how to solve any one problem easily. Best Experience ever .,5,“Donna Mam is Great” 
5936,I made a mistake and let the subscription continue and Sandra fixed my issue promptly. Thanks for your understanding!,5,“Thank you!” 
5937,Nice and great support! It is a great site for all the newbies out there. They will really support you for your all concern. FAQ's and live chat really helps a lot in solving your problems. :D,5,“Authentication card SOLVED!” 
5938,"I had a problem with an employer and the support staff were very quick in their response and i really loved the way they handled the whole situation. Truly, with freelancer nothing can go wrong. I'll encourage my friends to join!",5,“Freelancer is the best!” 
5939,It was a very smooth experience interacting with support representative over IM. he provided me with all the answers and was very professional.,5,“Freelancer Support interaction” 
5940,"I had signed up for the free trial, but I have been too busy to pursue any jobs on the site, so I cancelled my membership... then I noticed that I was charged after I cancelled and I never received a confirmation. I explained this to Ralph, and without missing a beat he offered me a one time refund even though I didn't have proof that I had attempted to cancel.

If and when I have the time in the future, I will definitely use Freelancer, as it is clear they care about their customers.",5,“Thank you so much!” 
5941,"Florence helped me resolve an issue with linking my Facebook account. Very quick, clear and friendly!",5,“Super speedy and helpful!” 
5942,I made a mistaken payment and the rep helped me. Thank you very much. The answer was prompt and clear.,5,“Great service” 
5943,I contacted the chat support for an issue I came across rite after the completion of my first project on the website. This sweet person Name Roxanne came as in Angel and helped me in a minute with the issue and I feel really blessed to have such a genuine and cool support staff to look after us.,5,“One of the best Chat Support” 
5944,"Faye was prompt and quick on solving my issue. Great job done!! 
He solved all the issues I had regarding payment details and explained in a clear way.",5,“refund” 
5945,"Had a tough problem with the website's transaction system but thanks to Donna it was solved seamlessly,

Thanks",5,“Free Lancer Support Team is GREAT.” 
5946,"It was nice experience, thanks to him.He cleared all the doubts.I was very upset when the amount was deducted but now happy.Thank u",5,“nice experience” 
5947,"I had an issue with RafNancy and I couldn't leave feedback on her project. Donna helped me to input the feedback and I'm looking forward to seeing that feedback on RafNancy's profile, so that people would know that I had the worst freelancer experience. Thank you Donna for your help, it is not the first time when you help me!",5,“Donna is great as usual” 
5948,"I had a very time chatting with Ralph. He helped me, guided me and also hopefully problem will be sorted too.",5,“Ralph M. was a Star and guided me very well” 
5949,"it is a very nice experience. honestly, this money is very important for me, cause i do not have enough money to survive. thanks for the professional service.",5,“refund” 
5950,"Very informative and most helpful. Still a newby to Freeelancer so I still get stuck on things, but feel confident in the sense that the support team is always there when I need help and are extremely helpful.",5,“Instant response - WOW amazing” 
5951,"always i get problems but when spoke to support i get more help for my problems,, i need to thank all freelancer support team, thank you",5,“Excellent conversation” 
5952,i chatted to customer support agents more than 5 times and i got a excellent service and they solved all my problems,5,“excellent support service” 
5953,Troy with Freelance help was very helpful to me in resolving a payment issue.  Great customer service!,5,“Assistance with payment question” 
5954,the person who contact me was ealy helpfull........................................................................................,5,“excellent support” 
5955,"I guess I was not able to verify my account the first time I logged on. So I had to create a new one to chat with a representative to get access to the old one. Roxanne was super helpful, once I was fully able to explain the situation. It took forever, but we got it done.",5,“Account Verification” 
5956,"Thanks Peggy!!! <3 pizza 

100characteres 100characteres 100characteres 100characteres 100characteres 100characteres 100characteres 100characteres 100characteres 100characteres",5,“Excellent” 
5957,I had a major complaint about Freelancer earlier due to a billing process. I was quick to judge than to act and criticized freelancer. I got in contact with Freelancer and they were quick to respond and helped me handle my membership and billing issue. Thank you Eileen!!,5,“Great Customer Support” 
5958,I had a situation with payments and they made sure that every thing was correct in regards to my subscription. They also made sure to help me with anything else and were patient and answered clearly.,5,“Helped me right away” 
5959,"Awesome , Great support Listen the issues carefully answered & resolved the issue quickly. nice experience",5,“Amount Mistakely deducted and Bank withdrawal” 
5960,It was a nice experience. I wanted to know about the details of the employer I should check before accepting a project. It was nicely explained and also I was provided links from where I can get additional information.,5,“Information about the KYC details of the employer” 
5961,"Thank you for your excellent work! Very fast, wonderful service!

It was quick. Sandra T. resolved my issue in no time. She was very helpful.",5,“Profile Updation” 
5962,"Very nice experience, the support helped me fix my problem fast and without any problems or hard work!",5,“Great live chat support!” 
5963,"He was very helpful and cleared all my doubts.. thank you so much. I don't have any more doubts.. and he also sent me the link to the app and i'll be having a look at the app.. overall, very good. Thank you.",5,“Very helpful” 
5964,"freelancer has very good support system :) Antoinette B helped me  :) thank you so much 
i got my refund in paypal",5,“excellent” 
5965,"Was my first time to ask for a help from freelancer page on facebook , but i t was very helpful. Agent Jannet was the one who helped me she's so helpful",5,“Perfect serve” 
5966,"Very easy and fast communication, very quick solution of the problem. Jon did everything himself quickly and professionally. Many thanks!",5,“Perfect support” 
5967,"Sandra T.: help me to revoke project that i don;t want to do due to because client award me project without any discussion and he was used abusive words also.TO avoid my account any issue due to project revoke, Sandra helps me and give me austerity that my account will not impact due to this. Thanks Sandra for such nice support",5,“Project revoke issue” 
5968,I have very good experiance with support team. Jack solved my problem in a very short time. I have no words to explain. I am very happy with jack . Thank you so much :),5,“Excellent” 
5969,"Many thanks to Freelancer and personally Suzanne who has supported me a lot with different issues occurred. Everything was handled in fast, professional and friendly manner. Really impressed. Great job!",5,“There was a significant improve in customer care!” 
5970,"Always guide me to right way to make success on this site.
It is enjoy to work on this site.
Thanks.",5,“Great Service” 
5971,"I use freelancer to get an OpenGLES mobile app done. I found a very good programmer, Tristan MacCrehan alias ""thinkyfish"", who has implemented 3 projects so far, all on time and under budget. We are working through the 4th project and things look very good.",5,“good programmers” 
5972,"You make it easy for me to get what I need when I need it.  I don't want need to go anywhere else. I get my book cover done on time and at a great price. I also love knowing, I'm getting someone a chance to make a living do what they do best.",5,“Five stars as always” 
5973,"They kindly serve all freelancers and employers.
i will always keep all freelancer rule. and work well in freelancer.com",5,“Kindly Service” 
5974,The freelancer that worked on my letter was very professional and compassionate regarding a very sensitive matter. I felt very comfortable discussing the need for a very delicate touch with the correspondence and she came through with flying colors!,5,“Translate Personal Letter” 
5975,"Great site for customer and freelancer. Highly recommended! nice experience with the site. Simple, unique and lots of features.",5,“Excellent!” 
5976,"I had some issue in fee adjustment of A project and i contact freelancer support and find Barry ,he was very helpful and quick..

Thanks Barry",5,“fee adjustment problem” 
5977,Shyam is very professional and quality of work is excellent. It was very easy to communicate with Shyam and he understood the project very quickly.Well Done.,5,“Good work” 
5978,"Welldone!! Nice Job you have done.You are a hardworker and honest person.Good Worker and best communicator.We will contact you again.

Thanks",5,“Good Job” 
5979,Its good opportunity to work from home with my own business  and also you can enjoy it and you can work with happy. and also  like to say this is the future in the world every thing can do via online. I like to say connect to the future today via Freelancer.com.,5,“Awesome” 
5980,Great work as always. Highly recommended for all needs,5,"“reliable, professional” "
5981,expertly done nice job,5,“Fantastic work hire  you agin” 
5982,"I a very proud to be a freelancer member .Its a very flexible to earn money and very easy to communicate with employer ,I love freelancer.com
Thanks
muhmmad123",5,“Good platform to outsourcing.” 
5983,"i can say my life make awesome by the freelancer.com, many thanks for that !!",5,“Life changer” 
5984,I was able to quit my job and support myself full time off freelancer. Would recommend to anyone!,5,“Awesome service” 
5985,Great,5,“Great” 
5986,It is the second time that I deal with Katie.R and SHE is for the second time helpful to me and so patient. My problem has been solved thanks to Katie.R. I hope every time to find Katie to assist me. Wonderful agent. Thanks a lot Katie.R.+++++,5,“KATIE has been really Wonderful!!!” 
5987,"I was doing my job at 300 USD/month , Than i joined freelancer and i got changed my whole life. I am full time freelancer now and got great experience in, How to deal my clients and progress my qualities and skills in order to help them . I am growing day by day with help of freelancer team which is great support indeed. A complete professional career platform which can surely change your life with positive attitude and hard working , and you will surely get paid for it all !  I am very happy that i have chooses freelancer as   a full time career opportunity and i will suggest all of others too , If they really want to make great difference in their lives they should join freelancer and try to get great opportunities on daily basis !
I will keep serving here As Long As i can ! thanks",5,“Career Oppertunity !” 
5988,Eric quickly and respectfully honoured my request and resolved a problem caused by a misclick. I'm really glad he was available to help prevent any confusion.,5,“Great service” 
5989,"The work is endlessly interesting. I do not have to do one thing all the time and then wait for my paycheck to come, i do different things daily and it really has enhanced my skills.",5,“A great source of extra income” 
5990,"Freelancer.com has been good role in my business. I get a lot of business here and earn money. I love it and my whole team is being driven by Freelancer.com.

Thanks a lot Freelancer.",5,“Freelancer.com is a great tool to grow remotely.” 
5991,"we started our journey with freelancer back in August 2012 we were struggling to win some contracts to stay in the business. eventually we found this platform quite unique as compared to other freelance websites with plenty of amazing features and support. 

we got plenty of help from freelancer to grow our bsuines , now we are not using any other platform except this. we believe in honesty and quality of service,  freelancer.com has these core values Its a rare thing in todays marketplace.As the years have passed and our experience has grown now we must appreciate freelancer for all the contributions towards our success",5,“business insight” 
5992,"Freelancer.com is the best freelancer site which I have worked on ever.
It has plenty of reliable clients and provides the best money guarantee system.
I am happy to use Freelancer.com.",5,“awesome freelancer site ever” 
5993,"I have been working at Freelancer full-time (More than 4 years). Freelancer.com is amazing website.This site changed my life and my lifestyle. The platform is also the easiest to use of all the outsourcing websites to use.Really great opportunity for everyone..Strongly Recommended!

Thank you Freelancer.com",5,“Life Changer Webiste” 
5994,"It has been years now with Freelancer.com
My sole IT business is concentrated on freelancer.com I get a number of clients, business and employer here. The team is quite supportive. Kudos to freelancer and its team.",5,“Kudos to freelancer” 
5995,Freelancer.com is the main source of projects and clients. Pays my bills since the second part of 2014. It is great that connecting employers with workers is so easy due to freelancer.com - I strongly recommend it.,5,“Freelancer.com is a world full of possibilities.” 
5996,"I have been a member since 2010 and have only good experiences working with freelancer.com. The easy of use, the great tools to chat and exchange info with employers/freelancers, the support team that is always available to help, the great integration with payment services to withdraw money and to make deposits, etc. All this and others good reasons, make freelancer.com the #1 Freelancing Platform",5,“The #1 Freelancing Platform” 
5997,"Freelancer.com is best, it's so easy to find a work here for good price. It is easy to begin and also later when you have good rating you can win many projects as you want.. Really great opportunity for everyone.. Highly recommend to anyone who want to start doing as freelance graphic designer!",5,“Best site ever” 
5998,"Freelancer Changed My Life. Its Very Easy And Flexible to use. 

Big Fan Of Freelancer.com. I Never use any other freelancers site because i got every thing from here Freelancer.com.

Thumbs Up (Y)

Thanks",5,“Dreams Come True” 
5999,"I would be highly recommend freelancer.com
It changed my life and my lifestyle.
Now i left my job and do fulltime freelancing.

Since i belive its the best ever platform to showcase my dynamic skills and suits my problem solving charater.",5,“freelancer changed my life” 
6000,"Firesoft International, C.A. it's a company that started with just a couple of freelancers and in a little space of time we were able to grow and grow.  After less than a year we have achieved lots of the goals we aimed for and were able to turn ourselves in a real company. 

This is all thanks to Freelancer for their help, they guided us and supported us, while we, at the same time, got more and more experience and knowledge. 

Thanks, with all our heart to Freelancer from Firesoft International, C.A.",5,"“Thanks, with all our heart to Freelancer from Firesoft International, C.A.” "
6001,"You need to read, understand and follow them rules, if you do so then you shouldn't have any problem working with them.
I make my living working only on freelancer,com and i am quite happy and willing to keep on doing so.",5,“I really like this company” 
6002,"Freelancer create future, enterprises and happiness to all users, for my part, i have built a great company working from home , thanks again!",5,“Thanks Again guys!” 
6003,"Freelancer Is the best platform among all other sites Who copied freelancer freelancer team is very cooperative and helpful  specially Alejandra,matt bickerstaff,Tim Brewer Matthew Poon due to freelancer i am living luxury life as its quite simple to understand  u can easly get very skilled developers and serious clients",5,“Freelancer Is the best platform among all other sites” 
6004,"I only can say good things about the site, since I started at work on freelancer.com two years ago, everything has been really good. The support its always there for any doubt, the payments are on time every time, and the chances to get work are too much. 
Freelancer.com it's an awesome opportunity to start a great career in the world market.
 I highly recommend freelancer.com!!!",5,“The best freelance platform!” 
6005,"Thanks freelancer.com, I love travel around the world, now I´m relaxing from Rio de Janeiro, Brasil, Really love work and walk in the beach. Regards.Yuly",5,“Travelling in Brasil now with freelancer.com!” 
6006,"Freelancer is simply Best ! their verification process is slow if they improve that process. Then I must say there is no better platform for freelancers and buyers on the earth than freelancer.com. Also I want to give credit to freelancer representatives on this site are simply awesome ! They instantly resolve users issues. So all stars goes to them 5/5.

Thanks Freelancer !",5,“Freelancer Support Please Help Save us from Loses  !!!!” 
6007,"Some 100$ are there in my account. My account got limited 2 days back. I submitted all the documents and ready to submit any other further document too. I sent the same documents to support@freelancer.com. But no response from them. I got payment from my known client who are taking chat support from common friends. His account also already security verified and my account also security verified. Now all of the sudden my account is security limited. And verification department is taking lot of time to review my documents. I followed all the rules and regulations of the website and paid all the charges. Ready to accept any changes if freelancer points out.

Why very slow in my case?? Please act fast. I need to withdraw my money.

==============================================================

In this security verification part , Freelancer is very slow.  This is creating lot of frustration in my mind. All the reviews given in the net about freelancer.com is really true. Not at all good in handling support and verification issues.

No idea what to do now?

================================================================
Freelancer team responded positively. Advised me few things. I am happy now with the website. 5 stars goes to them now. Looks like it is a good thing. Initially I got frustrated. But we need to follow terms and conditions. It is good right?",5,“How much time for security verification” 
6008,"Had an issue with blocked funds, connected with support - problem solved! Thanks again!!

Btw - guys please realize that they really do not have any control on non responsible employers. And even in simple shop - the customer always can return product after even days are passed - same logic is here.

All in all - great support! Thanks!",5,“Connected with support! They solved my problem!!!” 
6009,"I was a little apprehensive to order from Dinkleboo at the start. I have read a few negative reviews. But there are also good ones and I really wanted to get my niece a nice personalized book for Christmas. I really liked the ""All About Christmas"" and ""The Magic Shoes"" books. I was having a hard time choosing so I ended up ordering both. When the delivery day came and went and the books did not arrive, I called customer service immediately. They assured me that I will get the books the following day as there was just a small glitch in the service. True enough, I got them the next day.",5,“awesome” 
6010,"I receive this messages via Freelancer.com messaging system. Quote:

""get the $#*! outta here"" and ""let me tell you how it works you > suck > my $#*!"".

When I report this messages to Freelancer.com - nothing happened. Support explain me: my report will be checked for Terms of Service conditions.
Since author of this messages still active at Freelancer.com I can imply: his mother language is not contrary to Freelancer.com TOS.
I am not native and I don't know Australian business rules. May be these messages are common way to communicate via Freelancer.com  Author describe his self as ""CERTIFIED GOOGLE PARTNER"".
My overall rating is correct: I really want to share my story to the entire world.
Also you know: when site working smoothly - no one bother to write review. As soon as I receive ""get the $#*! outta here"" and ""let me tell you how it works you > suck > my $#*!"", without any relevant reaction from Freelancer.com staff, I decide to write this review.",5,“Mother language” 
6011,"I have completed a project with client and he happily paid me happily. After few days my money was reverted back and I have opened a ticket with freelancer and they close my ticket saying that contact your employeer.
Now my question is if freelancer is unable to secure our money then why they are taking huge fees on each project.
I have tried to contact them many time but their response was not satisfactory.
now I am asking it here if some one could help.",5,“I got payment from client but after some time it was reverted and my balance gone to negative” 
6012,"I have been working on freelancer.com for 2 months now I have got many projects and made decent money. I had a little dispute over money but the freelancer support made it very easier and gave me one month free membership.
Thanks Freelancer.com",5,“Awesome Experience!” 
6013,I appreciate that Freelancer.com refunded me the initial fee for a fake project and helped me in my withdrawal process.,5,“Helpful site” 
6014,I dislike their heavy pages only.,5,“I didn't encounter any issue yet.” 
6015,"The website freelancer.com is designed to make money off of the freelancer mostly with occasional legit projects in between.

I think freelancer.com is creating ficticious projects easy enough for people to work on then credits your account and charge you a fee. They then claim the merchant was bad and take away your ""fake"" earnings while still charging you a fee.

If you just take a step back and look at the postings you can see that most are basic vague postings.( I grant there are legit projects) but most are really designed for you to ""win"" and charge you a fee.

They probably also play this game of taking your hard earned money be claiming bad vendor etc....

Either way its basically a scam site. Unfortunately, it has yet to be fully exposed.

In the meantime, you have linked your bank or credit card.

Answer this two questions:

1. would you ever give someone from a spam email your account information?
2. if it looks to good to be true it probably is.

still away from this site (fyi) username is fake below",5,“I am certain the site works like this” 
6016,This website is good with many various freelancer jobs for someone who do not want to hop onto job wagon too fast but instead venture into various career path or interests before realizing one;s direction of potential to venture fully into.,5,“Freelancing jobs” 
6017,"I have read several reviews about a scam and such, but I had never experienced any billing/payment issues until yesterday. However, after a quick chat with a support team representative, I was refunded immediately. Additionally, my experience on the site has been quick job-finding and quick payments and it is definitely one of the best freelance sites out there.",5,“Good and honest support.” 
6018,"Hi , i am one of the preferred freelancer on freelancer.com/u/thesmartvmp.html 
I been working with freelancer.com since an year and i would love to say that ,they are just Awesome, specially their Supports system are prompt , you do not have to email them , you can directly chat with them by log on to https://support.freelancer.com/index.php .

Lets talk about the Recruitment Staff {only applicable if you are Preferred freelancer }
if you are working nature ,quality of the works are really good and high ratings , you can apply for the preferred freelancer program , once your application has been approved , you will get the projects updates from freelancer.com executives/Representative.

i have had done several projects with Marcus,Alejendra , bryndis and Summer , these are among the highly motivated , Love able and skilled staff i ever seen ,Marcus who is one of the best and friendly guy too ,Yes they do laugh sometimes with a professional talk and what is amazing is . if you are able to finish the projects and able to satisfy the clients needs  ,you are always on the top race to get the huge amounts of the projects.

Generally you have to bid on 30 projects to get the job that worth somewhat 200 USD and its adorable ,so you can daily wake up to getta the work finished that worth 200 $ and you can do it in max 2 days of time.

Regarding the Disputes , i m lil bit negative through the site , most of time decision in the favor of the employer even you met the criteria but some time not , this is aviodable , they are few odds employers who come for free stuff and might be they are getting , but if you are strong and delivered the exact work ,you can win dispute too.

Nothing to comment on people who around here and filing the false reviews/negative reviews , i must say , you do not have the right skill set to get the job or may be you are not too smart :P lol .

Just kidding , trust me spend one month on freelancer.com and Analise the site , take a look at some bid , In the bid proposal you can ask you employer thing like ""i wanted to get started with your task right away , as a noob freelancer over here , getting work is too hard , so i can promise about the deliverable and does not need to have the milestone , pay only after successfully getting the files over here "" BAM !! , if you are too good at work , you will receive the money and good ratings too and YOU START.

Try to place the bid , when there is less numbers of Dedicated/highly rated freelancers are off line so you will have more chances to get the job .

**I m neither wordsmith nor English speakers but you better understand what i am try to laid out

regard
Vicky",5,“I m working since one year and i love them” 
6019,I got 2 Freelance Jobs in www.freelancerr.net with easy bid.,5,“Freelance Jobs Online” 
6020,"Freelancer.com is the best place on the internet to make real money, It provides you with tens of thousands of projects that needs to be done.
But freelancer is a risky place, you have to be aware of the scammers that will waste your time and money. but once you make the deal and take the money from the employer then you're safe. freelancer WILL send you the money.
The first payment is a little hard, and as some of you said, They will take every chance to delay your payment. But if you did everything right they will pay you on time and with no delay.
I got my first payment a couple of days ago and I'm waiting for my second payment now, I made about 1000 USD this month and work requests are still coming. I'm seriously thinking about quitting my job and start to be a full time freelancer.
The customer service is good too,They are nice and helpful.
The only disadvantage is that dealing with the site is really hard, you can be scammed (by other users) easily, your first payment can be delayed easily. But this site is about making money and it's doing its job perfectly.
Good job Freelancer.com",5,“Freelancer is NOT a scam” 
6021,"Alright, the people who are claiming freelancer.com to be a scam site obviously dont care about the terms and conditions of the job. The majority of the people ranting here are the people who have bid on money exchange project ""150 Eur here , 90 on Skrill"" those people are frauds. They steal credit cards and then they get the money and they chargeback. My advice is to stay away from such shady clients. best way to do business is to make sure that the employer understands what he is doing and you as well. Support staff sucks major balls though, cant deny that.",5,"“Dont indulge in shady business, users.” "
6022,I posted a project to get a simple flower website to portray my floral work. It was a great experience.,5,“Got my flower website done here” 
6023,"I joined site 10 days ago and in 10 days i completed 4 projects with all 5 star rating from clients, i love the site, many people saying that freelancer.i is bad but i think you need to check their FEE/CHARGES page for learn more about how your CC or PayPal will charge or when will charge, i completed 4 project and i gave 1800 INR as fees which is their policy and we need to pay then why you all saying that they are charging without permission, I give them 8/10 marks.

 However Payment system is still not Good they says that we need to wait for 15 days to receive our first payment, I'm waiting for my first payment but problem is that i withdrawal money on 28th April now i'm seeing a message tell that your money will be transfer on 
20th May, which always changes, i mean son 28th April date was 15th may to get money but now it's changing and now showing 20th May, which is not good, all other thinks are good and powerful.

 My freelancer.com username is ""Kingashok29"".",5,“Best website I Ever found.” 
6024,"freelancer is an online business the most widely occupied by those who are fond of blogging. I was one of them. we can get paid to write, because a lot of people who need our services to write articles or rewriting articles. we must find and bid on projects that we will work on. by working on the proposal. This work could be considered very profitable, yes because there is no risk of deception.",5,“freelance” 
6025,this is Awesome guy great work,5,“Great work with Mubashir Ali” 
6026,"In past  i hd worked on Travels Co. as accountant i worked there around 1 year & part time work on freelancer.com,, after torch-er of lots work & getting less money i decided to resign & i started work on Freelancer.com Full Time..After a few months Alhamdullilah i got many more projects & i didn't never see back...Now I hv Good Data entry team of 12 members...I m extremely thanks to Freelancer to make my future bright.

Regards
Mir",5,“I love to work on freelancer.com” 
6027,"I thought I would correct some of the bad reviews as I am receiving such great business from this site.  Maybe you need to be soooo careful who you choose like I did... and only start with a small milestone payment ..  But if you are making sure the Freelancer has delivered a lot of work with a lot of positive reviews.... then use them...
If no reviews, new joined... then be cautious and send small milestones... making payment once your goods are received.
The case of only people with bad experiences writing the reviews is the case here and it is very sad so many people have received a bad experience ....
I used one freelancer and started off small.... now we both trust each other... and his work is so creative, so affordable and I just received the files and I am so excited!
I also have used some of his work on the signage of my car as indication of just how good his work is!
If you are interested ... search for vladspataroiu work.  You will not be disappointed",5,“I thought I would correct some of the bad reviews as...” 
6028,"I started working on freelancer.com 2 months ago (graphic design), and after 7 completed projects (about $400 in various currencies), i decided to make a withdrawal. I requested a withdrawal, but i also left about $100 to make sure i'll have enough for commissions.I was requested su submit some copies of various papers (including drivers license or passport), to verify my identity.during the withdrawal process i was really scared of losing my money(i read a lot of bad reviews, including on this website). After about a week the money i requested was sent to my paypal account.",5,“I started working on freelancer.com 2 months ago (graphic...” 
6029,"I communicate with Kayla B.
She solve my issue with in few min.
Appreciate her work regarding solving my issue and understand the issue",5,“Perfect support from Kayla B.” 
6030,"I am really sorry to say I lost value of my time and now building awareness agonist freelancer.com. I lost value of my time which has been robbery by freelancer.com. 

Freelancer.com stolen my money by following ways:

1.	Freelancer.com post big amount project and influence to accept it without milestone. When you accept the project the employer will stay unresponsive and they will get deduct large amount as project fee. I lost about thousand dollar in this way.
2.	Freelancer.com reverse earned amount and advice to directly contact with employer to get payment. This is a kind of robbery I lost couple of hundred dollar in this way. Few days they says employer is under review now they closed employer account and taken my earned money. This kind of project and employer actually freelancer.com itself.",5,“I am really sorry to say I lost value of my time and...” 
6031,"Hey, I've been using Freelancer.com almost 3 years now, at first you really need to be patient and I know how painful it is to lose something valuable to you. Though negative for others, my experience with Freelancer.com is great, I won several web designing contest, and received my payment in full. Had recent web designing project worth over $500 with no problems at all. Being extra careful pays off. Maybe try these tips, they might help you:

1. First, before accepting a project, make sure the client has a verified payment method and created a milestone so that it will cover the fees that Freelancer.com charges, this will also protect you from being scammed as freelancer.com would be in the middle.

2. Investigate - Don't get too excited when someone finds and hires you (because I don't, I investigate first), don't click that ""ACCEPT"" button yet!!! Investigate first before accepting it. An example would be what mentioned in no.1.

3. Negotiate - Don't be shy, your profile speaks for you (tell the client about your feedbacks and previous projects), this will gain trust of the employer. Ask for milestone payment before accepting the project (explain freelancer.com fees), do a counter offer if you feel like you are doing a tough job and paid less.

4. Regarding contest, I make sure that the contest price is guaranteed. Meaning I get the assurance that I will get paid for it. I also observe the client's behavior when it comes to his judgments in the contest entries, when I see creative designs being rejected (e.g. poorly designed entries chosen instead of quality entries), that's when I back out.

Hope this helps you out. Cheers Freelancer.com! 

Below is my freelancer.com account:
https://www.freelancer.com/u/arcBshopEyek.html
http://video-to-mp3.org",5,"“Hey, I've been using Freelancer.com almost a decade...” "
6032,"Contrary to some of the comments below. I have found freelancer.com to be a great marketplace for finding workers with great skills in developing economies.

I have used multiple freelancers on a number of projects for web design, creative, Seo and virtual assistant.

It's a great portal for connecting with keen, motivated and hungry talent. Like all sites, they're will be problems from time to time - but the responsibility should be on the individuals judgement in finding the right person for your job.",5,“Contrary to some of the comments below” 
