text,label
"Elance is a haven for scammers and swindlers. I have been involved with them sporadically these past few months, and I have found that there are various loopholes that exist which make payment assurance rather sketchy. I had one client where the platform worked well, merely because the guy was ethical; however, I ran into another seedy individual and in short, it has been a complete nightmare in getting payment. We had clear terms, exchanged an agreement, I completed the work according to specification and time frames, had the work accepted, and then the guy decides he was not paying. I contacted the Elance dispute department, only to find out that they could not offer me protection because of how the job was set up - it was an hourly job instead of a fixed price. This absurdity now has put me out of receiving payment and was given a ""tough luck"" attitude from Elance. In addition, bear in mind, that the people that post jobs on Elance are looking for CHEAP labor. A good majority of the freelancers post from third world countries and really drive the pay down overall for everyone else. Once you begin with such a low pay and then have to dish out the +8% fee for Elance you really feel like the place promotes slavery. Do yourself a favor and stay away from this site.",0
I had excellent experience on elance so I decided to give its so called new verion upwork a try. I hired workers for several projects but each time my experince was pathetic. Possibly this site is crowded with fake workers who show great work on their profile but actually deliver crap. Will never recommend.,1
"May 24, 2018 update: I see nothing has gotten better at UpWork since I posted a year ago. If it's any consolation, they are slowly going down in ranking, according to Alexa. They've been in a downturn for well over a year now since they upped their commission to 20%. I sometimes jump into the ""Community"" discussion boards and read through the complaints, which are addressed by a small hand-picked group of individuals who lie and make excuses for UpWork. Like how UpWork can't be responsible for phony job postings, it's too much for them to keep up with so they rely on freelancers to figure it out for themselves and then report them. That's freaking incredible. Worst site ever. April 1, 2017 update: I needed some Google compliance work done on one of my websites so I ran a job on UpWork and found a good guy who did a great job. That was all fine. But I was surprised that at the end of the billing week UpWork just chunked the guy's hours off my credit card without my being able to review and approve the work done. So I have to leave my review at one star as they do try to automate everything and are control freaks. I wanted my web developer to review some advice from one of my SEO accounts and UW wouldn't allow me to message him the user name and password, as that would be considered paying him off site. What? Creepy site. Very creepy. -------------------------------------------------------------------------- If you scroll down slightly you will see a review by J.M. Everything he says is absolutely true. UpWork has subsumed Elance and it's the WalMart for freelancers: high volume + low prices + cheap labor = profits for Stephane Kasriel, the %&#@ CEO who sold us out. And they are trying to automate the site and reduce staff, therefore boosting profits. I have an avatar pic of Queen Elizabeth I on my profile, I listed my hourly rate at $285 to mock them and I've never even bid on a job there, and yet I get an email telling me I am a ""Top Rated"" freelancer now and I need to jump to the site and starting quoting jobs. It's a scam!",0
"Elance closed my account for no reason First,they contacted me saying my account doesn't contain original content....without explaining what that means.I've had the same account for 3 years.All 4.9-5 star reviews.And after a week they notified me that my account is closed because the clients were not satisfied with my work...I asked to tell me who are those clients and why they didn't leave a bad review so I can respond,to which they replied they are not allowed to give me that kind of information and that is their final decision.",0
What I recently found is that the elance may have a team who post the project and yes fake projects. Now if we bid on this project there is no response and the connect is gone too. Like this they sell connects for more profit. Recently I applied for a job and I was awarded and after that I could not post any messages to the client. Now this issues happened and i did not got any message from the client too. So to keep my profile clean I closed the job. Now since then they have blocked me. Now how the hell do I know. So Elance is Going to be a big SCAM. In coming days Scam from Elance is going to be famous. Elance Scam as I searched and found tons of result. This confirms that the elance is really doing something fishy to trap users and loot their money throught selling the connects and posting the fake projects.,0
"This's not about scammers or about how bad they've treated me (not the case) I'm not going to waste much time saying how many times their platform is down or the countless number of bugs we Upwork users have to endure. I want to focus rather on the fact that they don't care about their community. They don't listen. I'm going to give an example for everybody to understand how they act: they've introduced a new rating system (Job Success) that's completely opaque. You have some suggestions about how the system operates but most of the rating algorithm is unknown. All you have as a freelancer is a number. Really. That metric's the first thing that clients get to see and you find suddenly that your >30 projects finished with 5-starts are replaced by a Job Success of 65%. No kidding. Your many 5-starts are removed from the forefront and remain in your profile where clients will not make to. Nobody will tell you why you have such a low Job Score no matter how many times you contact Customer Support and you end up out of business (no discerning client contracts anybody whose Job Success is that low) To add insult to injury the rating system is retroactive and things that were perfectly acceptable before (e.g. closing a contract or having idle contracts) affect now your Job Success dramatically. You cannot do anything since it is already in your history. That's how they do things. So, be careful with these guys. Do use their platform but look out: they cannot care less about their freelancers. You may be a quite successful freelancer using their platform and one week later they've moved the goalposts and you are out of business.",0
Elance suspend my account without any reason i have 5 rating,0
i create my account but there a very poor design and service i will never back on elance,0
"I had a skirt that I wanted a pattern for.elance has pattern makers so I thought this is perfect. Submitted a photo and got a reply and hired this guy who I will name later.in reading his resume it states in printable format,so I ask for PDF format.maybe I do not know the ins and outs of pattern making but I knew what I wanted.so once it was finished he sent and I could not get it to print in any PDF.tried for days,finally frustrated told him this is not what I paid for I needed to print it out.but evidently printing on a4 copy paper cost more money,now I'm mad.not willing to pay more.so he sent me the measurements and for about a week I tried to make the pattern by his measurements,only to finally get it sewed together and it was not right.completely different skirt.wasted my time and money here.do not buy from pattern maker unless you know the ins and outs of pattern making.never again!",1
They make up stories as to why they have to close your account and they will just close it for no reason. They make up stories and say that you have had too many bad reviews. I have a 4.8 / 5! And I have not done any work in like 6 months through Elance. How can I all of a sudden have bad reviews. VERY VERY Shady company. I would never use them again.,0
"Elance has a consistent reputation of treating freelancers like trash. A simple Google search shows that Elance will not hesitate to go against freelancers and has consistently sided with clients who are at fault. In addition, they randomly close accounts of freelancers that have consistently good track records with the vague response that client dissatisfaction has increased, and will provide NO evidence to back their decision. Furthermore, in their own TOS, they specifically point out that they have the right to close any account, whenever they want, no questions asked and no heads up given. This is a HORRIBLE company that doesn't have freelancers that generate money for them in mind. STAY AWAY.",0
"I used to think Elance was great. I had great ratings, and satisfied customers, and they made plenty of money off me. Then they just closed my account for no reason. I discovered I am not alone - they did this to many freelancers, who knows why. Some algorithm fires you without warning. BEWARE. One day you get a mail informing you that they honeymoon is over. No explanation, except for a generic mail that doesn't apply, and that's it. Goodbye, don't call us... we won't call you. Sadly, they are still holding on to my earnings, never mind that the rent is due. I depend on that income, now its gone. STAY AWAY!!!",0
"Just got my perfect 5 star account banned because I had jobs opened from people who never paid to see if they would comeback to pay me. So basically if Elance sees you're being scammed by non paying clients they will close your account, get this the reason will be ""Unfortunately, your client satisfaction remains low and that, we believe, has a significant negative impact on our community and users and indicates a violation of the Terms of Service."" Even though my account (as I type this) is a perfect 5.0 stars with over 50 jobs completed.",0
"This toxic company was all right when it started, but evolved into a flagrant example of the sociopathy currently destroying American capitalism. It has sought and obtained a laughable US patent on online competitive bidding. It has tried to compel honest workers into unethical practices and robbed them of the ability to seek justice though arbitration clauses. If workers tried to leave, the company could apparently invent and circulate falsehoods against them, perhaps without legal recourse. I'd say stay far away, but apparently it's finally closing down. I hope they try to turn it around in their next endeavors.",0
I have been a successful freelancer on Elance with an impressive work history and rating and my profile was transferred to Upwork about two months back. I was delighted to get a brand new platform for my work expecting to raise my income and getting more quality jobs but never knew there were several surprises waiting for me. I applied for too many jobs but didn't receive a single project in a month. It's hilarious because it's always an easy cake for me to receive projects on Elance. There's really something WRONG with Upwork.,0
"Upwork is the new identity of Elance and Odesk, freelance website. Their site is run by a customer service group overseas as for the most part this 'company' is all outsourced, even though they have a California Address. There is NO money to be made on Upwork as most of the job posters want to pay peanuts, and there are literally hundreds of bids on each job, all from cheap freelancers in Asia. Save your money and time and go elsewhere. Upwork also has a 'Private Talent Cloud' that really is a staffing agency that 'hires' freelancers to skirt around the IRS employee rules, and to avoid paying employer taxes and health insurance. If you get an invitation to interview for this 'Private Cloud' or Talent pool, run! They invite people making it sound exclusive but the only ones that benefits are the 'owners' of Upwork as they make you pay to be an employee, with no benefits. Stay away.",0
"Beware of Elance - Use at your own risk. I have contracted developers from Elance which have pulled out midway through leaving me with an unfinished build and partial source codes. After filing a dispute with Elance the developer agreed to return a portion of the funds paid to him. That developer never returned the funds and removed his company and himself from Elance. When i asked Elance for assistance i was told that they could only provide me with his contact info and i could persue this matter outside of Elance. So lets review - a developer promoted on their webpage - quits the job and agrees to refund me - instead he closes shop, runs and the organization promoting him, collecting their job fees along with developers payment tells me to persue him outside of them. Elance is designed to bring foreign developers (mine from India) to American entrepreneurs. They wash their hands of the matter providing zero assistance. So now I must hire a lawyer from india (on my own) to retrieve my funds. I never the job completed, lost money and must chase this developer. SAVE YOURSELF THE AGGRAVATION, HEADACHE AND LOST FUND. STAY FAR AWAY FAR FAR AWAY FROM ELANCE.",1
"Elance has suspended my account for bidding on proposals . it has been almost more than 2 weeks and their risk management department is not replying to my emails and chats. i have chat with customer support services personals but all in vain. i called on elance helpline but they say me that Risk management department will reply you but they are not contacting me. They also have held my money from withdrawing from my account. its getting worse and worse... I have noticed that lot of people has facing same issue. now i understood elance is not safe for keeping balance... they are taking long time for solving a simple matter, don't understanding freelancer feelings",0
"They are not pro and they change their website name every 6 months because of bad reviews on internet . if you check on inernert for name upwork you will find ""prior odesk"" they are full time scammers",0
"This are theives and blood sucker they took all my money from my client and despite of opening 100 requests they marked all request as solved, though no one ever reply to my any ticket whenever i called their support they knew nothing and said their higher support is very busy they will respond to me ASAP. But that lucky time never came till date all my money is gone.",0
"I friend of mine recommended me Elance.com and I tried to use it. I was trying to authenticate my credit card, I was charged to authenticate my credit card and now I can't even log in at Elance.com. I always receive the same message saying: ""Your Elance account is expired"". I made 3 requests at Elance Customer Support and didn't receive any contact from them. I tried to call them and they said that they don't know what happened and they will return my contact in 48 hours. That's really a problem because I am about to loose a job opportunity because my boos was willing to pay me by Elance and now my account is expired!!!? That's seems to be scam, All my requests are ignored and you CHARGED my credit card. That's a shame.",0
"I sent refund request, that has been accepted by freelancer. I have filled a statement of work etc, specified i get a refund if something goes wrong. Freelancer did accept the refund request of mine, however since they do not have money on their account i have to wait till they do top up their account, which obviously never going to happen. What da f**k is refund request for if not to get your m*********g money back?",1
"We got ripped off by our freelancer. Elance released the funds they held from us to the webdesigner even though he had never finished the job. We called the customer service: unfriendly, unprofessional, giving us the feeling that they did not care and above all they did not do anything to get back our money or to make sure our website would be finished. In the end we even got charged for copyright violation by GettyImages because the webdesigner had used stolen material from the web. I do understand all the good reviews from freelancers: they can basically do whatever they want!",1
"The following site is the definitive expose of the iWriter scam and the information there applies to many other freelance writing sites as well. YOU WILL NOT BE ABLE TO BELIEVE THE INFORMATION YOU FIND THERE. http://the-giant-iwriter-scam.blogspot.ca/ One of the biggest online scams right now is in the ""freelance writing"" area. The biggest company in this area is called iWriter and it is maybe the biggest online scam period. Ignore all the fake positive reviews and fake websites recommending iWriter while pretending to be independent, they are all a part of the scam. Iwriter is not just a huge scam, it is maybe the biggest of all the online scams. There is an awesome website that uncovers the whole iWriter scam in great detail. The site is hilarious and extremely well-written. It's also very thorough and comprehensive, maybe the best resource available yet on the iWriter scam. That website shows clearly how fraud is not just peripheral to iWriter, but on the contrary, EVERYTHING at iWriter is fraud and scamming. iWriter needs to be exposed to everyone until the iWriter scam is finally shut down.",0
"Elance has 161 complaints with BBB in last 3 years! FACT! Do not use their services. They provide no protection for you and allow their freelancers to do what ever they want! I paid over $5000 for a website that never worked, they won't do anything and will continue to allow this freelancer to take money from unprotected customers. Plus this freelancer held my passwords ransom unless I gave them a good review. BE WARNED! ELANCE can't protect you! *I would have left no stars checked if I could have!",1
Elance have overcharged me months ago and if I didn't look back at my bank records I would not have known. They advised they charged one figure and a larger figure was actually charged. They have not at all addressed the issue. If anyone knows who/where I can go to escalate this issue let me know. Extremely poor experience!,0
"I just had my account shut down on elance as someone who was testing the waters to hire freelancers to complete programming tasks for my startup. I have to say the one freelancer I hired who accepted a proposal did an amazing job. I had one other one who flaked out, and no bites on the 5 other jobs I posted. I think the reason my account was shut down is ludicrous. Because my jobs haven't led to activity? I posted 10 private jobs of which only 2 people applied for after I invited over 100? I don't understand why my account was suspended? If my jobs are private, it's not like others are out there trying to apply for them. Of the two people I hired, one completely flaked out on me mid-job, and the other completed the job and was paid upon completion. As far as I'm concerned they system failed me, which Is why I don't understand why my account was closed? What's the point of private listings, if you have to have them fulfilled? That's what I had understood one of the comforts of posting a private listing, as that I didn't have people applying for a job without me not issuing it. I had a strict criteria of candidates, of which none applied. I wasn't low-balling either, I agreed to pay their market rate. Was I supposed to withdraw my jobs after nobody qualified for them? Or should I have loosened up my requirements and given the work to someone who was unqualified? Or should I just not post requirements which might not find a qualified candidate and hire a proper firm? You've left me in the dark here with no reasonable explanation. The fact that I am expected to commission unqualified candidates is sheer lunacy. Perhaps I set the bar too high in hoping to use elance. Perhaps it's more for hobbyist programmers? I will be happy to take my business to any of the competing freelance companies.",1
"A employer hired me to do a job and then bailed on the project. I was doing decent business until I get hired for a project by what I think was a scammer. I tried to contact this individual for months to no effect. Instead of helping me, Elance suspended my account and then after ""their review"" say that their decision is final. There are several other freelancer sites that have a much better rating and customer service... use Elance and in the end, they will screw you over too.",0
This mail is for let you know about my id - sanjasethi My id is suspended more than 1 Month before I am not able to work on elance and not able to use bid.You have close my Id.I have also verified myself on your elance site.After that also my Id is not opened it is still closed.Main problem is I am not able to withdraw my amount on elance.That my hard work income Now please open my Id.I have verified myself than also you are not solving my problem. You are a reputed company. how can you do it. whenever I chat online with your people they do not give correct answers.I have asked them so many time that when my Id will open.They also say's wait for the email.And after 1 month also I m waiting for your email still I have not get revert form your side. What should i do ?I am waiting for a long time give me solution??,0
"I have been calling and trying to work with Elance for the past five weeks. They have locked my account due to inactivity in my account (I hadnt filled out a status report from one of my clients) As soon as I was made aware of this I immediately took all the actions that they requested. What followed was radio silence. You cannot speak to Risk Management (who start at 12:00 EST) and they are the only people that can clear my account. I was told by one of the CS Reps that people have been waiting over a month for their account and there is nothing they can do. Now I am waiting on payment of over $1000.00 and cannot accept another job from a happy client which is another $1000.00 job. The customer service reps are not empowered to do ANYTHING and the poor things just have to listen to complaints. When I finally got a manager on the phone he was rude and told me there was nothing he could do either and that they were waiting fro more information from my client. That was the first time I had heard that in FIVE weeks. I should not be held accountable for the lack of action on their side. I have lost five weeks of work, am unable to pay my bills because they are holding my money and are no help.",0
I am writing this mail to you for getting your attention on my Id- designerutsav. It has almost been more than 15 days you have close my Id. I have closed all the extra Id's as per your instructions. I have also verified myself on your elance site. After that also my Id is not opened it is still closed. I am not able to work on new projects. I am not able to make bid. My all work is stopped. Now please open my Id. It has been a long time my Id is closed. I have verified myself than also you are not solving my problem. You are a big company than also whenever i chat online with your people they do not give proper answers. I have asked them so many time that when my Id will open. They also say's wait for the email. And after 15 days also i m waiting for your email still i have not get revert form your side. What should i do ?,0
"Elance is a fraud site, First elance suspended my account then continuously cheating me. then deducted money from my available balance, when I submit tickets then close the tickets automatically. PROVIDING ILLEGAL SERVICES, NO ONE THERE EDUCATED. ALL ARE FRAUD. THEY PEOPLE ARE MAKING A FRAUD SITE.",0
I had elance account with good profile and feedback. I didn't have any disputes or any complaints with clients. but suddenly my account closed by elance and never opened. Its completely scam site. Hope odesk wont be same after merger.,0
"Hi, I'm a freelancer who is unfortunately registered on Elance website. I'm a British citizen, and I'm a native English and Turkish speaker, I'm also fluent in French and Spanish. Please see my experience below to see how safe (!) Elance is and how much it protects the freelancers. In December, I was invited by Simi Agarwal from Telematic Solutions from India to submit a proposal to a translation project for a Turkish TV Show. The job description on Elance website was the following: ""We have 50 hours [3000 minutes] of script of TV show which needs to be translated from Turkish to English. The entire script is already written down in word files. You just have to translate it. You dont have to do any time coding or transcription from Audios. We can pay USD 900 for this project. If you are available to start immediately and can write English without mistakes as native English speaker, contact us with your CV."" On Christmas Eve I was contacted by Simi Agarwal who asked me to start working on the project immediately doing the translation of the script attached. However, after completing and sending the translated scripts for 3 episodes, Simi Agarwal asked me to watch all three episodes and arrange the scripts based on the video files, which was clearly not a part of the job description, and it was clearly not communicated to me. On that basis she refused to pay me by relying on Elance website's policy which says ""the client does not have to pay if they are not satisfied with the work provided"". I replied many times and told them that downloading and watching videos was not a part of the job description and that it was not communicated to me. This person is constantly making false statements and already chose the ""Cancel Project"" option which froze all the funds for those three episodes. I would like you to know that this person did not fund Escrow(Elance's payment system for the freelancer's protection in cases similar to this) prior to the start of assignment, so that she can ask to the freelancer to do more work by threatening them with no payment, in my case double work, which was not initially included in the description. And when I refused to do so, she cancelled the payment and kept the scripts I provided. A google search for ""simi agarwal scam"" gives a link to translatorscafe dot com website forum where freelancers explain how and when she was banned from posting any jobs on that website as she was on the Wall of Shame with ""1 as rating. I already contacted the UK police about this person, and also her client in the USA who was very worried to hear about this, I will let everyone know about this process. I simply would like to warn everyone against Simi Agarwal - Telematic Solutions, who takes advantage of Elance policy and steals others' work by providing an incomplete job description to convince people to accept the assignment and then threatening them with no payment if they refuse to do things that were intentionally hidden from the job description. If you have any doubts, questions or require proof to verify the validity of my email, I will be more than happy to provide you with the screenshots of my Skype and email conversation with Simi Agarwal. Thanks and Regards, Kaan",0
"They charged me for the inactivity fee, while it is their freelancer who do not deliver! What the hell is this?",0
"elance is a company of scammers Most of their contractors are scammers Indians Aman Aggarwal Expert in Databases and Server Administration: is a good example https://www.elance.com/s/aman-aggarwal-dba/ I worked with him and he just stole my money All his reviews are fake Notice the number of overall reviews of users who submitted the reviews 1 or 2 He delayed the project over 30 days and then disappeared I turned to elance to get refund But their response was: As there are no funds currently held in Escrow and the last payment released from Escrow was more than 30 days ago, the job does not qualify for a Dispute Assistance call or arbitration through Elance. We can not issue a refund without the freelancer's consent. I told them that the work was not performed There is no response from them! elance = scam, aman619aggarwal = Indians scammers Fraud Scam company !",1
"This website is a scam! The 'customer service' is offshore in India and the Philippines. They suspend people's paid memberships for no reason, take money that belongs to the freelancers. The management ignores complaints- and most of the jobs are scams run by blackmailers. No professional in their right mind should consider using Elance, as you will regret it!",0
"I've worked with several freelancers from Elance with about 60% success but recently I had a horrible experience with one of their freelancers and received very unsatisfactory support. The freelancer is Scoped Design. Here is what happened. I STRONGLY URGE YOU TO PROCEED WITH CAUTION. This freelancer completely swindled me out of $500 and did not deliver the work of customizing a wordpress theme based on Zeyn theme. S/he is the most dishonest person I've dealt with on this service. I had significant correspondence with freelancer prior to accepting job. Scoped_Design then contacted me stating that one of his jobs had cancelled for the week and offered a discount. Now, I of course know why the previous job backed out. They smelled something fishy. He asked for $500 up front stating that he needed to pay the outsourced SEO team, so since we'd had so much correspondence and he was very responsive I (stupidly) released funds. INSTALLED INCORRECT THEME: At that point, Scoped_Design installed a completely different theme on my wordpress site that I'd requested. This process took over a week. TOOK THE MONEY AND RAN: When asked to conform to original job request he did finally install requested theme and then I never heard from him again. ELANCE SUPPORT refused to assist in getting the monies back. They approved my claim agains Scoped Design but since the funds had been released, they seemed to have just dropped it. Good luck with them if you ever need assistance. I'm dismayed that they don't police their freelancers any better than that.",1
"Filed a dispute after a horrible outcome on the job, and Elance forced me to pay for work I couldn't use...NEVER use this site",0
Without any prior notice elance stop expired my account even I have existing contact with 450$ a month. They should not close this account even some bad issue. they can limit feature but I totally disagree they will not close a account. They should warn. Elance scam my money more than 1000k in future life income. I must go to court and get official notice. Its our career issue. So If you work hard take exam test and other hard work all will be vain.,0
Freelance ripped me off totally and Elance will do NOTHING about it. Elance customer support tells me they can give refund my money IF THE FREELANCER would contact them. Well that makes no sense. The freelance ripped me off and so did ELANCE. What a bunch of scammers! Going to ripoff report and let them know too of how bad ELANCE has been.,1
"I see alot of poor reviews from freelancers, but everyone should know that the employers get screwed as well. From the perspective of the one providing the work, I have found that eLance playing field tilted WAY too far towards the freelancer. So much so that when the freelancer doesn't do the work, they get paid. On top of that, since I complained to eLance about the freelancer not doing the work and refused to pay, I seen to have a 500% increase in spam and viruses sent my way through email. How about that. Elance cannot continue sitting back and paying freelancers when there is no proof of work being completed except for a timesheet. I agree with the review that this is a VERY poorly run escrow company. They do nothing to ensure that a product is delivered and that the product is paid for.",1
"I hate to say I am glad I am not the only one who got a letter canceling my account. I literally just got off the phone with them to find out why - ready for this one - I didn't use the account enough. That is why I was dropped. Not bad reviews. Not lack of payment. Because I didn't use their site enough. I've worked with them for 4-5 years and this is the first time I have ever had an issue. And clearly the last time. They did refund my last payment but I don't care. This was ridiculous and clearly I am not the only one confused and upset by this. My advice - don't go there. If they can just randomly with no explanation cancel your membership when you have done NOTHING wrong - that is a problem. Guru, voices.com, or voice123 are much better options. You might pay a little more - but they don't cancel you :)",0
"I recently accepted my first job on Elance and I was completely ripped off. I was hired by someone calling himself ""Joe"" to write copy 8 hours a day, six days a week at $15/hr. I completed two days work for ""Joe"" and received a warning from Elance that I may not get paid because ""Joe's"" payment info wasn't set up. Now, being new to the site, I had no idea that people can post jobs and accept work without having any way to pay for the work they commission. I immediately stopped work and confronted ""Joe"" about the payment issue and he claimed that it was a glitch on Elance's systems. This seemed reasonable to me as Elance's Work View program, an app that Elance uses to track a worker's progress on a project repeatedly stopped working and I was told by an Elance rep that this was a temporary problem. Regardless, I told ""Joe"" I wouldn't resume work until his payment info was resolved. A few days later, ""Joe"" broke off all contact and his account appeared to have been shut down, by Elance or ""Joe"" himself I still don't know. I made a complaint through Elance's Dispute system and waited for a reply. Meanwhile, I googled sections of the copy I wrote and found it posted on a few different sites. I contacted a few of the site owners and heard back for one site admin that he purchased my content through a competing freelancing site called iWriter. ""Joe"" had stolen my content on Elance and resold it a different site. I added this new information to my Elance dispute. Today, I finally heard back from Elance. They dismissed all my complaints and rejected my claims. Now, I realize that I was partially at fault for not finding out that Elance hosts projects with no security for writers, but the fact that Elace essentially cultivates a situation where freelancers can be abused in this manner is shocking. I would highly recommend that any freelance writers who are considering pursuing employment through Elance do literally anything else. Elance is a garbage company with nonexistent ethics.",0
"Based upon the most recent reviews, I see that I am not the only Freelancer to have my Elance account closed with no warning and no response to my queries of support for their decision. I believe that Elance has other motives for closing accounts that are discriminatory in nature. Out of a total of five jobs awarded to me, I had one review that wasn't five stars over 2 years ago, and yet my account was closed due to a high number of negative client experiences. I have asked for the evidence from Elance, but have been ignored. With the experience I have in my profession, it is not unusual to command as much as $250 per hour. My profile was set up with a rate of $55 per hour, but most invitations I receive rarely exceed offers for $10 per hour. I believe my refusing to bid on invitations for jobs that offer to pay $3-$10 per hour might be what Elance considers a high number of negative client experiences. Based upon my belief, this is no excuse for closing an account because I should be afforded the opportunity to decline low budget jobs. Does Elance close accounts for employers that offer rates well below minimum wage? I haven't seen any negative reviews by employers having their accounts closed because on negative Freelancer experiences, so the answer must be NO. Do they close accounts of employers that rarely or never award jobs? The answer is NO. I've seen employers that have over 30 offers posted, and have only awarded 1 job. Elance is a California based company that should not discriminate against Americans for not bidding or accepting well below market or minimum wage rate job offers. THEIR ACCOUNT (Website) SHOULD BE CLOSED! Maybe Freelancers should use Elance to hire an attorney to initiate a Class Action Lawsuit against Elance.",0
"Okay so I had a user account for close to 3 years. One fine day one customer places a dispute against us saying we didn't work as she desired. We showed all proof. At the most Elance could have refunded the money. No what they did was terrible and hard to believe. They asked us to complete the pending stuff (which we said was extra and not in job scope). They said some bonus was paid to us (for different stuff and not this) and hence you have to complete the job now and they also suspended us from accepting any further jobs. Fine working hard within 3 days we did complete what was pending. Client happy. She went away with her project. Now here comes the trouble. We now asked them to restore our account. They simply refused and said our behaviour had problems and this is not the way to treat a customer. We simply don't understand having worked 3 years with more than 200,000 USD business and over 300 positive reviews and only 1-2 negative reviews how come we had behaviour problems all of a sudden. And also why not have the dispute process properly complete and why intervene in between and suspend our account. I thought dispute process was real and Elance is only a third party. But now you sound more of a biased business. Alright so our profile now closed our regular customers we shifted to a newly formed Elance account. We initially just accepted only their work. But as work kept on flowing in and reviews and earnings increased we got more new clients and then again we started bidding. Our profile became again as awesome as the previous one in 2 years and we were starting to think we can rely on Elance now. Sorry here comes the bummer!!! We did 1 job 3 months back for which the client chargeback and Elance sent us message that we have to refund back $1500. But hey Elance.com has Escrow system and you are supposed to protect us from all this. But they simply put the charge on us and said this job doesn't qualify for Escrow protection. In normal circumstances any freelance is protected for upto $2500. But what is normal? Working for 1 month, getting paid and reviewed and then Elance won't protect is it normal?? Again account gets closed!!! Long story Short: Avoid them if you can and have other options. Never ever rely your business on Elance.com This is a real story. Our account ids were: shrikrishnatech and skiltd Our website is shrikrishnatechnologies.com",0
"This is pretty much a stab in the back for the hard work and dedication I had put into Elance. As with many of you we put in the extra effort to have our clients satisfied, thinking the result would be more business for the service we offer. Out of the blue my account was under review with no explanation as to why, other than form letters. ""Close out all your jobs"" and then we will review. I strongly feel it did not matter what I did ... something triggered my account to be shut down. I guess I will never know. In the long run it is better off for me not having to deal with an unprofessional company that does not have the ""Balls"" to talk to me to give a reasonable explanation. I just have to apologize to all the people I have worked with who put the trust in me recommending Elance. Brian Verigin, YahSuccessBlog.com PS .. Elance please stop sending me offers to bid on jobs ... I do not have an account with you.",0
"Elance was great at first but I got notice that my account was closed due to ""too much negative feedback."" First off, I had a solid 5 stars on my reviews with clients saying that they would love to work with me again. Out of 10 projects that I worked on, I had two that I personally disputed. Client number one and I MUTUALLY decided (based on her lack of direction and my inability to pull more information out of her) that her going with another designer would be beneficial. That was MY idea. Client number two disappeared completely. We had our first meeting, discussed workflow and payment and then they stopped responding to me. I called, emailed through Elance... nothing. So I closed the project because I didn't want an open project that was going nowhere. These two reasons are why Elance closed my account WITHOUT talking with me about it first. I received the email this morning and when I emailed them back asking for evidence, they responded saying ""once it's closed it cannot be reopened."" I replied with ""I wasn't asking you to reopen my account, I was asking you for evidence."" Elance, I'm disappointed in you. I was a paid member and you didn't even have the decency to contact me to come to a resolution? Frankly, that's bad business and I for one do NOT appreciate the brush off when I inquired for more information. If I ran my business that way, I wouldn't HAVE a business.",0
"had 2 -3 yrs work through this site as a photographer, a few big jobs 2000$+ so was quite happy but then had one client who took forever to decide on images and suddenly my account was under review which i had no idea what this meant. contacted them and all they could say was the same reply over and over, complete the job and account will be reviewed. so job finished and nothing. so contacted them and within 48 hrs they decided that my account should be closed. no explanation as why they thought that just closed. i have been a pro photographer for over 20 yrs so run a professional business so for them to call my professionalism into doubt really annoys me.at least give the elancer some feedback as why they think this. happy to take my money when i upgraded my account now complete bastards when i ask wtf they are doing this. luckily they are less than 1% of my income but it really f**ks me off how they have treated me.",0
"Hello, Elance is the biggest scam I have come across, my account had loads of connects which came with my membership. I was accumulating them for few months, they suddenly suspended my account. This came wthout any warning or notification to me.There is no appeal process as well. I have lost connects worth months of membership money which they charged to my card. Biggest scammers, shameful company, I would never register in their workplace again. With Regards, Kscoped",0
"Elance, if you want to lose your money or pay for NOTHING then use Elance. I just lost $1500 for nothing - the freelancers there make there money so easy, you request something and they give NOTHING... Please please do not be stupid like me and use this terrible service",1
Elance is probably the most disgusting freelance site on the WWW: it doesn't really protect the freelancer; most clients never state how much they are willing to pay and when they do - they offer Third World rates. It's a slave's site - avoid it.,0
"Elance closed my account after i posted a job and paid 5$ to promote better my job . they charged me and simply closed my account. when i tried to login i got this message : Your Elance account is expired. I tired to contact the support team . i got this reply : Hello XXX XXX, I've reviewed your account with our team and it seems your account was closed due to irregularities detected by our system. We regularly review member accounts to ensure activity follows Elance policies and guidelines. If you wish to review our Terms and Conditions, please visit: http://www.elance.com/p/help/tos/index.html I understand your concern, but in discussing this with our team I am not able to reverse the decision. Regards, Elance Policy Team ################################ then I asked them to close my account so i can register it back, but they didn't , and I am still getting emails from them on how to complete my JOB : Need some inspiration to finish that job post? Hello XXXX, Been too busy to finish that job post? Perhaps a little inspiration will remind you of why you came to Elance in the first place. 1. Browse our 3 million freelancers 2. Check out our Skills Directory 3. View average hourly prices for jobs 4. See trends in online work 5. Visit our Testimonial Center Skilled freelancers are available now for jobs large and small, helping you grow your business fast. Work Differently, The Elance Team how should I finish posting my job if they closed my account ? I recommend you to stay away from Elance ! .",0
"There is not any security at Elance, no control over freelancers. I was stolen 500$ by a scam freelancer. They use automatic PayPal payments, disappear in a few days and delete the profile. You can start a dispute but there's nothing to do. PayPal wil request a refund to Elance, the will reject it and they will tell you to dispute with the ""disappeared"" freelancer. DON'T work with this company, they should be shut down.",1
